year,x,sex,dx,ex,lx,mx,qx
1982,20,female,38.2,56.37,98475.7,3.88e-4,3.88e-4
1982,20,male,100.8,50.73,97718.9,0.001032,0.001031
1982,21,female,27.4,55.39,98437.5,2.79e-4,2.79e-4
1982,21,male,92.6,49.78,97618.1,9.49e-4,9.48e-4
1982,22,female,16.5,54.41,98410.1,1.68e-4,1.68e-4
1982,22,male,112.2,48.83,97525.5,0.001152,0.001151
1982,23,female,43.6,53.42,98393.6,4.43e-4,4.43e-4
1982,23,male,107.4,47.88,97413.3,0.001103,0.001102
1982,24,female,15,52.44,98350,1.53e-4,1.53e-4
1982,24,male,97.4,46.94,97305.9,0.001001,0.001001
1982,25,female,41.7,51.45,98334.9,4.24e-4,4.24e-4
1982,25,male,100.9,45.98,97208.5,0.001039,0.001038
1982,26,female,29.5,50.47,98293.3,3e-4,3e-4
1982,26,male,131.1,45.03,97107.6,0.001351,0.00135
1982,27,female,58.3,49.48,98263.8,5.93e-4,5.93e-4
1982,27,male,94.7,44.09,96976.5,9.77e-4,9.77e-4
1982,28,female,53,48.51,98205.5,5.4e-4,5.39e-4
1982,28,male,65.4,43.13,96881.8,6.75e-4,6.75e-4
1982,29,female,54.2,47.54,98152.6,5.52e-4,5.52e-4
1982,29,male,108.3,42.16,96816.4,0.001119,0.001118
1982,30,female,46.9,46.57,98098.4,4.79e-4,4.79e-4
1982,30,male,120.9,41.21,96708.2,0.001251,0.001251
1982,31,female,57.2,45.59,98051.4,5.84e-4,5.83e-4
1982,31,male,117.3,40.26,96587.2,0.001215,0.001214
1982,32,female,62.6,44.61,97994.2,6.4e-4,6.39e-4
1982,32,male,118.6,39.31,96469.9,0.00123,0.00123
1982,33,female,74,43.64,97931.6,7.56e-4,7.56e-4
1982,33,male,120.3,38.35,96351.3,0.001249,0.001248
1982,34,female,83.7,42.67,97857.5,8.56e-4,8.55e-4
1982,34,male,125.4,37.4,96231,0.001304,0.001303
1982,35,female,93.6,41.71,97773.8,9.58e-4,9.58e-4
1982,35,male,152.5,36.45,96105.6,0.001588,0.001586
1982,36,female,92.9,40.75,97680.2,9.51e-4,9.51e-4
1982,36,male,142.5,35.51,95953.2,0.001486,0.001485
1982,37,female,115.5,39.79,97587.4,0.001184,0.001184
1982,37,male,157.5,34.56,95810.7,0.001645,0.001644
1982,38,female,120,38.84,97471.9,0.001232,0.001231
1982,38,male,172.6,33.62,95653.2,0.001806,0.001805
1982,39,female,135.8,37.88,97351.9,0.001396,0.001395
1982,39,male,212.7,32.67,95480.6,0.00223,0.002228
1982,40,female,178.5,36.93,97216.1,0.001838,0.001836
1982,40,male,274.1,31.75,95267.9,0.002882,0.002878
1982,41,female,159.2,36,97037.6,0.001642,0.00164
1982,41,male,271.1,30.84,94993.7,0.002858,0.002854
1982,42,female,174.6,35.06,96878.4,0.001804,0.001802
1982,42,male,282.9,29.92,94722.7,0.002991,0.002986
1982,43,female,206.4,34.12,96703.8,0.002137,0.002135
1982,43,male,282.9,29.01,94439.8,0.003,0.002996
1982,44,female,228.7,33.19,96497.4,0.002373,0.00237
1982,44,male,351.7,28.1,94156.9,0.003742,0.003735
1982,45,female,290.7,32.27,96268.7,0.003024,0.00302
1982,45,male,446.2,27.2,93805.2,0.004768,0.004756
1982,46,female,395.1,31.37,95978,0.004125,0.004117
1982,46,male,430.9,26.33,93359,0.004626,0.004615
1982,47,female,323.2,30.5,95582.9,0.003387,0.003381
1982,47,male,566.7,25.45,92928.1,0.006117,0.006099
1982,48,female,274.7,29.6,95259.7,0.002888,0.002884
1982,48,male,517.7,24.6,92361.4,0.00562,0.005605
1982,49,female,379.1,28.68,94985,0.003999,0.003991
1982,49,male,662.3,23.74,91843.7,0.007237,0.007211
1982,50,female,494.5,27.79,94606,0.00524,0.005227
1982,50,male,706,22.91,91181.4,0.007773,0.007743
1982,51,female,492.4,26.94,94111.5,0.005246,0.005232
1982,51,male,838.5,22.08,90475.4,0.009311,0.009268
1982,52,female,585.5,26.08,93619.1,0.006273,0.006254
1982,52,male,901.9,21.28,89637,0.010113,0.010062
1982,53,female,610.1,25.24,93033.6,0.006579,0.006557
1982,53,male,912.1,20.49,88735,0.010332,0.010279
1982,54,female,666.6,24.4,92423.6,0.007239,0.007213
1982,54,male,1056.6,19.7,87823,0.012104,0.012031
1982,55,female,695.5,23.58,91756.9,0.007608,0.00758
1982,55,male,1179.7,18.94,86766.3,0.013689,0.013596
1982,56,female,762.6,22.75,91061.4,0.00841,0.008375
1982,56,male,1230.5,18.19,85586.6,0.014482,0.014377
1982,57,female,912.8,21.94,90298.8,0.010161,0.010109
1982,57,male,1508.7,17.45,84356.1,0.018046,0.017885
1982,58,female,929.4,21.16,89385.9,0.010452,0.010397
1982,58,male,1630.6,16.76,82847.4,0.019878,0.019682
1982,59,female,957.3,20.38,88456.6,0.010882,0.010823
1982,59,male,1699.2,16.08,81216.8,0.021142,0.020921
1982,60,female,1127,19.59,87499.2,0.012964,0.01288
1982,60,male,1715.7,15.42,79517.6,0.021811,0.021576
1982,61,female,1140.3,18.84,86372.2,0.01329,0.013202
1982,61,male,1879.6,14.74,77802,0.024454,0.024158
1982,62,female,1110.5,18.09,85231.9,0.013115,0.013029
1982,62,male,1930.9,14.1,75922.4,0.02576,0.025432
1982,63,female,1339.3,17.32,84121.4,0.016049,0.015921
1982,63,male,2166.9,13.45,73991.5,0.02972,0.029285
1982,64,female,1478.7,16.59,82782.1,0.018024,0.017863
1982,64,male,2471.2,12.84,71824.7,0.035009,0.034406
1982,65,female,1554,15.88,81303.4,0.019299,0.019114
1982,65,male,2357.2,12.28,69353.4,0.034575,0.033988
1982,66,female,1664.7,15.18,79749.4,0.021094,0.020874
1982,66,male,2609,11.7,66996.3,0.039716,0.038943
1982,67,female,1792.7,14.5,78084.7,0.023225,0.022958
1982,67,male,2533.6,11.15,64387.2,0.04014,0.03935
1982,68,female,1924.3,13.83,76292,0.025546,0.025223
1982,68,male,2780.1,10.59,61853.6,0.04598,0.044946
1982,69,female,2049.2,13.17,74367.6,0.02794,0.027555
1982,69,male,2892.1,10.06,59073.5,0.050185,0.048957
1982,70,female,2195.2,12.53,72318.5,0.030823,0.030355
1982,70,male,2977.2,9.55,56181.5,0.054435,0.052992
1982,71,female,2196.3,11.91,70123.2,0.031818,0.03132
1982,71,male,2997.6,9.06,53204.3,0.057974,0.056341
1982,72,female,2485.6,11.28,67927,0.037274,0.036592
1982,72,male,3237.5,8.57,50206.7,0.066632,0.064484
1982,73,female,2688.7,10.68,65441.4,0.041948,0.041086
1982,73,male,3241.9,8.13,46969.2,0.07149,0.069023
1982,74,female,2521.6,10.12,62752.7,0.041006,0.040182
1982,74,male,3347.4,7.69,43727.2,0.079598,0.076551
1982,75,female,2935.4,9.52,60231.1,0.049954,0.048736
1982,75,male,3314.6,7.29,40379.9,0.085599,0.082086
1982,76,female,3063.7,8.99,57295.7,0.05494,0.053471
1982,76,male,3331.3,6.9,37065.2,0.094105,0.089876
1982,77,female,3376.7,8.47,54232,0.064265,0.062264
1982,77,male,3206.8,6.53,33734,0.099804,0.095061
1982,78,female,3250,7.99,50855.3,0.066017,0.063907
1982,78,male,3116.2,6.16,30527.2,0.10757,0.10208
1982,79,female,3405.4,7.51,47605.2,0.074188,0.071535
1982,79,male,3147.6,5.81,27411,0.121824,0.114829
1982,80,female,3592.7,7.05,44199.8,0.084727,0.081283
1982,80,male,3062.5,5.49,24263.4,0.134722,0.12622
1982,81,female,3471,6.62,40607.1,0.089295,0.085478
1982,81,male,2701.8,5.22,21200.9,0.136109,0.127436
1982,82,female,3476.9,6.2,37136.1,0.098223,0.093625
1982,82,male,2616.2,4.91,18499.1,0.152187,0.141426
1982,83,female,3527.9,5.79,33659.2,0.110607,0.104811
1982,83,male,2504.2,4.63,15882.9,0.171157,0.157664
1982,84,female,3556.5,5.4,30131.4,0.125435,0.118032
1982,84,male,2189.9,4.4,13378.7,0.178277,0.163686
1982,85,female,3533.9,5.06,26574.9,0.142448,0.132977
1982,85,male,2000,4.17,11188.8,0.196299,0.178755
1982,86,female,3285.8,4.76,23041,0.153557,0.142608
1982,86,male,1647.7,3.97,9188.8,0.196977,0.179317
1982,87,female,3022.6,4.47,19755.2,0.165677,0.153003
1982,87,male,1445.1,3.72,7541.1,0.211937,0.19163
1982,88,female,2999.3,4.19,16732.6,0.196898,0.179251
1982,88,male,1306.9,3.49,6096,0.240124,0.214385
1982,89,female,2619.9,3.99,13733.3,0.210886,0.190771
1982,89,male,1129.5,3.3,4789.1,0.267368,0.23584
1982,90,female,2137.5,3.81,11113.4,0.212802,0.192337
1982,90,male,902.5,3.17,3659.6,0.281289,0.246605
1982,91,female,1869.1,3.6,8975.8,0.232435,0.208234
1982,91,male,713.6,3.04,2757.1,0.297297,0.258824
1982,92,female,1564.2,3.42,7106.8,0.247325,0.220106
1982,92,male,490.4,2.93,2043.5,0.272727,0.24
1982,93,female,1281.7,3.24,5542.5,0.261492,0.231256
1982,93,male,410.4,2.7,1553.1,0.304487,0.264256
1982,94,female,1074.3,3.07,4260.8,0.288503,0.252133
1982,94,male,388.7,2.49,1142.7,0.40991,0.340187
1982,95,female,845.3,2.93,3186.5,0.305825,0.265263
1982,95,male,213.2,2.51,753.9,0.329412,0.282828
1982,96,female,689.5,2.81,2341.2,0.345372,0.294514
1982,96,male,220.9,2.3,540.7,0.513514,0.408602
1982,97,female,495.5,2.78,1651.7,0.352941,0.3
1982,97,male,102.6,2.55,319.8,0.382353,0.320988
1982,98,female,308.6,2.75,1156.2,0.308057,0.26694
1982,98,male,35.6,2.52,217.1,0.178571,0.163934
1982,99,female,247,2.57,847.6,0.341085,0.291391
1982,99,male,83.8,1.91,181.5,0.6,0.461538
1982,100,female,204.2,2.43,600.6,0.409639,0.34
1982,100,male,30.9,2.12,97.8,0.375,0.315789
1983,0,female,844.8,75.7,100000,0.008484,0.008448
1983,0,male,1127.6,69.64,100000,0.01134,0.011276
1983,1,female,55.2,75.34,99155.2,5.57e-4,5.57e-4
1983,1,male,76.3,69.43,98872.4,7.72e-4,7.71e-4
1983,2,female,36.1,74.38,99100,3.65e-4,3.65e-4
1983,2,male,42.5,68.49,98796.1,4.31e-4,4.31e-4
1983,3,female,30.7,73.41,99063.8,3.1e-4,3.1e-4
1983,3,male,38,67.52,98753.5,3.85e-4,3.85e-4
1983,4,female,35.3,72.43,99033.1,3.57e-4,3.57e-4
1983,4,male,39.1,66.54,98715.5,3.96e-4,3.96e-4
1983,5,female,34.1,71.46,98997.8,3.44e-4,3.44e-4
1983,5,male,42.4,65.57,98676.4,4.3e-4,4.3e-4
1983,6,female,17.4,70.48,98963.8,1.75e-4,1.75e-4
1983,6,male,35.8,64.6,98634,3.63e-4,3.63e-4
1983,7,female,15.9,69.5,98946.4,1.6e-4,1.6e-4
1983,7,male,38.8,63.62,98598.1,3.93e-4,3.93e-4
1983,8,female,18.6,68.51,98930.6,1.88e-4,1.88e-4
1983,8,male,20.8,62.65,98559.4,2.11e-4,2.11e-4
1983,9,female,21.3,67.52,98912,2.15e-4,2.15e-4
1983,9,male,25.9,61.66,98538.6,2.63e-4,2.63e-4
1983,10,female,14.1,66.53,98890.7,1.43e-4,1.43e-4
1983,10,male,21.3,60.67,98512.7,2.16e-4,2.16e-4
1983,11,female,13,65.54,98876.6,1.31e-4,1.31e-4
1983,11,male,37.5,59.69,98491.4,3.8e-4,3.8e-4
1983,12,female,9.8,64.55,98863.6,9.9e-5,9.9e-5
1983,12,male,21.1,58.71,98454,2.14e-4,2.14e-4
1983,13,female,19.5,63.56,98853.8,1.97e-4,1.97e-4
1983,13,male,46.6,57.72,98432.9,4.74e-4,4.73e-4
1983,14,female,25.9,62.57,98834.4,2.62e-4,2.62e-4
1983,14,male,29,56.75,98386.3,2.94e-4,2.94e-4
1983,15,female,20.5,61.59,98808.5,2.08e-4,2.08e-4
1983,15,male,45.8,55.77,98357.3,4.65e-4,4.65e-4
1983,16,female,40.7,60.6,98788,4.12e-4,4.12e-4
1983,16,male,66,54.79,98311.5,6.72e-4,6.71e-4
1983,17,female,24.9,59.62,98747.3,2.52e-4,2.52e-4
1983,17,male,91.4,53.83,98245.5,9.31e-4,9.31e-4
1983,18,female,36.6,58.64,98722.4,3.71e-4,3.71e-4
1983,18,male,103.2,52.88,98154.1,0.001052,0.001051
1983,19,female,26.1,57.66,98685.8,2.65e-4,2.65e-4
1983,19,male,86.4,51.93,98050.9,8.81e-4,8.81e-4
1983,20,female,22.2,56.68,98659.6,2.25e-4,2.25e-4
1983,20,male,77,50.98,97964.6,7.86e-4,7.86e-4
1983,21,female,36.3,55.69,98637.4,3.68e-4,3.68e-4
1983,21,male,67,50.02,97887.6,6.85e-4,6.85e-4
1983,22,female,37.1,54.71,98601.1,3.76e-4,3.76e-4
1983,22,male,91.3,49.05,97820.6,9.34e-4,9.34e-4
1983,23,female,38.5,53.73,98564,3.9e-4,3.9e-4
1983,23,male,79.9,48.1,97729.2,8.18e-4,8.18e-4
1983,24,female,44.2,52.75,98525.6,4.49e-4,4.49e-4
1983,24,male,83.2,47.14,97649.3,8.53e-4,8.52e-4
1983,25,female,32.9,51.77,98481.3,3.34e-4,3.34e-4
1983,25,male,89,46.18,97566.1,9.13e-4,9.12e-4
1983,26,female,28.9,50.79,98448.4,2.94e-4,2.94e-4
1983,26,male,113,45.22,97477.1,0.00116,0.001159
1983,27,female,35.1,49.81,98419.5,3.56e-4,3.56e-4
1983,27,male,103.8,44.27,97364.1,0.001066,0.001066
1983,28,female,56.1,48.82,98384.4,5.71e-4,5.71e-4
1983,28,male,107,43.32,97260.3,0.001101,0.001101
1983,29,female,45,47.85,98328.3,4.57e-4,4.57e-4
1983,29,male,124.2,42.36,97153.3,0.001279,0.001278
1983,30,female,74.8,46.87,98283.3,7.61e-4,7.61e-4
1983,30,male,117.7,41.42,97029.1,0.001214,0.001213
1983,31,female,47.2,45.91,98208.5,4.81e-4,4.81e-4
1983,31,male,92.9,40.47,96911.4,9.59e-4,9.59e-4
1983,32,female,83.4,44.93,98161.3,8.5e-4,8.5e-4
1983,32,male,132.9,39.51,96818.5,0.001373,0.001372
1983,33,female,80.2,43.97,98077.9,8.18e-4,8.18e-4
1983,33,male,89.2,38.56,96685.6,9.23e-4,9.22e-4
1983,34,female,79.8,43,97997.7,8.15e-4,8.14e-4
1983,34,male,132.3,37.59,96596.4,0.00137,0.001369
1983,35,female,89.4,42.04,97917.9,9.13e-4,9.13e-4
1983,35,male,170.6,36.65,96464.2,0.00177,0.001769
1983,36,female,106,41.08,97828.5,0.001084,0.001084
1983,36,male,125.2,35.71,96293.5,0.001301,0.0013
1983,37,female,96.4,40.12,97722.5,9.87e-4,9.87e-4
1983,37,male,152.9,34.75,96168.3,0.001591,0.00159
1983,38,female,141.6,39.16,97626,0.001452,0.001451
1983,38,male,215.7,33.81,96015.4,0.002249,0.002247
1983,39,female,147.9,38.21,97484.4,0.001519,0.001517
1983,39,male,186.5,32.88,95799.7,0.001949,0.001947
1983,40,female,148.6,37.27,97336.5,0.001528,0.001527
1983,40,male,248,31.95,95613.2,0.002597,0.002594
1983,41,female,159.7,36.33,97187.9,0.001644,0.001643
1983,41,male,220.4,31.03,95365.2,0.002313,0.002311
1983,42,female,210.7,35.39,97028.2,0.002174,0.002171
1983,42,male,348.7,30.1,95144.8,0.003671,0.003665
1983,43,female,233.4,34.46,96817.5,0.002413,0.00241
1983,43,male,321,29.21,94796.1,0.003392,0.003386
1983,44,female,232.5,33.55,96584.1,0.00241,0.002407
1983,44,male,394.8,28.31,94475.1,0.004188,0.004179
1983,45,female,258,32.62,96351.7,0.002682,0.002678
1983,45,male,412,27.42,94080.3,0.004389,0.00438
1983,46,female,253.2,31.71,96093.6,0.002639,0.002635
1983,46,male,430.2,26.54,93668.3,0.004604,0.004593
1983,47,female,303.4,30.79,95840.4,0.00317,0.003165
1983,47,male,502.5,25.66,93238.1,0.005404,0.00539
1983,48,female,314.7,29.89,95537.1,0.0033,0.003294
1983,48,male,635.8,24.8,92735.5,0.00688,0.006856
1983,49,female,371.1,28.99,95222.3,0.003904,0.003897
1983,49,male,605,23.97,92099.7,0.00659,0.006568
1983,50,female,452.1,28.1,94851.2,0.004777,0.004766
1983,50,male,665.7,23.12,91494.8,0.007302,0.007276
1983,51,female,394.1,27.23,94399.2,0.004184,0.004175
1983,51,male,712.8,22.29,90829.1,0.007879,0.007848
1983,52,female,559.2,26.34,94005.1,0.005966,0.005948
1983,52,male,930.9,21.46,90116.2,0.010383,0.01033
1983,53,female,606.7,25.5,93445.9,0.006513,0.006492
1983,53,male,964.6,20.68,89185.4,0.010875,0.010816
1983,54,female,637.6,24.66,92839.2,0.006892,0.006868
1983,54,male,1030.2,19.9,88220.7,0.011746,0.011677
1983,55,female,715.9,23.83,92201.6,0.007794,0.007764
1983,55,male,1114.3,19.13,87190.5,0.012862,0.01278
1983,56,female,875.3,23.01,91485.7,0.009613,0.009567
1983,56,male,1410.3,18.37,86076.2,0.016519,0.016384
1983,57,female,833.3,22.23,90610.4,0.009239,0.009197
1983,57,male,1379.1,17.67,84666,0.016423,0.016289
1983,58,female,855.6,21.43,89777.1,0.009576,0.00953
1983,58,male,1561.2,16.95,83286.9,0.018922,0.018745
1983,59,female,990.4,20.63,88921.5,0.0112,0.011138
1983,59,male,1656.9,16.27,81725.6,0.020481,0.020274
1983,60,female,1044.2,19.86,87931.1,0.011946,0.011875
1983,60,male,1840.5,15.59,80068.7,0.023253,0.022986
1983,61,female,1089.1,19.09,86886.9,0.012614,0.012535
1983,61,male,1899.6,14.95,78228.3,0.024581,0.024282
1983,62,female,1258.2,18.33,85797.8,0.014774,0.014665
1983,62,male,2032.6,14.31,76328.7,0.026989,0.02663
1983,63,female,1248.5,17.59,84539.6,0.014879,0.014769
1983,63,male,2027.4,13.68,74296.1,0.027666,0.027288
1983,64,female,1428.5,16.85,83291,0.017299,0.017151
1983,64,male,2476.1,13.05,72268.7,0.03486,0.034263
1983,65,female,1794.1,16.13,81862.5,0.022159,0.021916
1983,65,male,2306.2,12.5,69792.6,0.033598,0.033043
1983,66,female,1665,15.48,80068.4,0.021013,0.020795
1983,66,male,2453.9,11.91,67486.4,0.037035,0.036362
1983,67,female,1805.5,14.8,78403.4,0.023296999999999998,0.023029
1983,67,male,2503.3,11.34,65032.5,0.039248,0.038493
1983,68,female,1848,14.14,76597.9,0.02442,0.024126
1983,68,male,2744.7,10.77,62529.2,0.044879,0.043894
1983,69,female,1978.7,13.48,74749.9,0.026826,0.026471
1983,69,male,2806.4,10.25,59784.5,0.048071,0.046942
1983,70,female,2299.7,12.83,72771.2,0.03211,0.031602
1983,70,male,2926.2,9.72,56978.1,0.05271,0.051356
1983,71,female,2186.3,12.23,70471.5,0.031513,0.031024
1983,71,male,3024.2,9.22,54051.9,0.05756,0.05595
1983,72,female,2554,11.61,68285.1,0.038115,0.037402
1983,72,male,3146.3,8.74,51027.7,0.063621,0.06166
1983,73,female,2407.8,11.04,65731.1,0.037314,0.036631
1983,73,male,3058.8,8.28,47881.4,0.06599,0.063882
1983,74,female,2685.6,10.44,63323.4,0.04333,0.042411
1983,74,male,3310.2,7.81,44822.6,0.076683,0.073852
1983,75,female,2630.6,9.88,60637.8,0.044344,0.043382
1983,75,male,3376.8,7.4,41512.4,0.084792,0.081344
1983,76,female,3033.6,9.3,58007.2,0.053701,0.052297
1983,76,male,3200.8,7.01,38135.6,0.087609,0.083932
1983,77,female,2966.6,8.79,54973.6,0.05546,0.053964
1983,77,male,3500.3,6.6,34934.8,0.10548,0.100196
1983,78,female,3108.4,8.26,52007,0.06161,0.059769
1983,78,male,3094.3,6.28,31434.5,0.10353,0.098435
1983,79,female,3249.9,7.76,48898.6,0.068746,0.066462
1983,79,male,3135.7,5.92,28340.2,0.117126,0.110646
1983,80,female,3370.1,7.27,45648.7,0.076657,0.073827
1983,80,male,3038.3,5.59,25204.5,0.128279,0.120548
1983,81,female,3572.9,6.81,42278.6,0.088237,0.084509
1983,81,male,2792.8,5.29,22166.2,0.134465,0.125994
1983,82,female,3645.4,6.4,38705.7,0.098837,0.094183
1983,82,male,2690.1,4.98,19373.4,0.149216,0.138856
1983,83,female,3456,6.01,35060.3,0.103682,0.098572
1983,83,male,2637.7,4.7,16683.3,0.171674,0.158103
1983,84,female,3510.9,5.61,31604.3,0.117621,0.111088
1983,84,male,2363.3,4.49,14045.6,0.183719,0.168262
1983,85,female,3389.3,5.25,28093.4,0.128388,0.120643
1983,85,male,1961.1,4.29,11682.2,0.183254,0.167873
1983,86,female,3490.3,4.9,24704.2,0.152024,0.141285
1983,86,male,1764.3,4.06,9721.1,0.19961,0.181495
1983,87,female,3067,4.62,21213.8,0.15584,0.144574
1983,87,male,1621.1,3.85,7956.8,0.226849,0.20374
1983,88,female,3037.4,4.32,18146.9,0.182668,0.167381
1983,88,male,1325.7,3.71,6335.7,0.233687,0.209239
1983,89,female,2765.1,4.09,15109.4,0.201437,0.183005
1983,89,male,1039.6,3.55,5010,0.231537,0.207513
1983,90,female,2199,3.89,12344.3,0.195556,0.178138
1983,90,male,907,3.35,3970.4,0.257908,0.228448
1983,91,female,1997.1,3.63,10145.3,0.218337,0.196847
1983,91,male,707.1,3.2,3063.3,0.26094,0.230824
1983,92,female,1655,3.4,8148.3,0.226062,0.203105
1983,92,male,541.7,3.01,2356.2,0.25977,0.229908
1983,93,female,1641.8,3.14,6493.3,0.289432,0.252842
1983,93,male,480.7,2.76,1814.5,0.305369,0.26492
1983,94,female,1183.3,3.03,4851.5,0.277778,0.243902
1983,94,male,348.8,2.57,1333.8,0.300885,0.261538
1983,95,female,915.3,2.84,3668.2,0.285075,0.24951
1983,95,male,352.6,2.31,985,0.43609,0.358025
1983,96,female,705.3,2.62,2753,0.29385,0.256207
1983,96,male,197,2.31,632.3,0.368932,0.311475
1983,97,female,693.7,2.35,2047.6,0.407895,0.338798
1983,97,male,133.4,2.13,435.4,0.361702,0.306306
1983,98,female,476.4,2.3,1353.9,0.427027,0.351893
1983,98,male,141.4,1.86,302,0.611111,0.468085
1983,99,female,228,2.28,877.5,0.298611,0.259819
1983,99,male,66.7,2.05,160.6,0.52381,0.415094
1983,100,female,248,1.91,649.5,0.47191,0.381818
1983,100,male,29.7,2.15,94,0.375,0.315789
1984,0,female,886.7,75.91,100000,0.008906,0.008867
1984,0,male,1174.1,69.9,100000,0.01181,0.011741
1984,1,female,68.9,75.59,99113.3,6.96e-4,6.96e-4
1984,1,male,119.1,69.72,98825.9,0.001206,0.001205
1984,2,female,58.4,74.64,99044.4,5.9e-4,5.9e-4
1984,2,male,53,68.81,98706.9,5.37e-4,5.37e-4
1984,3,female,24.1,73.68,98986,2.44e-4,2.44e-4
1984,3,male,45.5,67.84,98653.9,4.61e-4,4.61e-4
1984,4,female,40,72.7,98961.8,4.04e-4,4.04e-4
1984,4,male,38.1,66.88,98608.4,3.86e-4,3.86e-4
1984,5,female,16.1,71.73,98921.9,1.62e-4,1.62e-4
1984,5,male,30.1,65.9,98570.3,3.05e-4,3.05e-4
1984,6,female,40.8,70.74,98905.8,4.13e-4,4.13e-4
1984,6,male,26.1,64.92,98540.2,2.65e-4,2.65e-4
1984,7,female,17.3,69.77,98865,1.75e-4,1.75e-4
1984,7,male,52.2,63.94,98514.1,5.3e-4,5.3e-4
1984,8,female,19.1,68.78,98847.6,1.93e-4,1.93e-4
1984,8,male,29.9,62.97,98461.9,3.04e-4,3.04e-4
1984,9,female,12.4,67.8,98828.5,1.25e-4,1.25e-4
1984,9,male,26.7,61.99,98432.1,2.71e-4,2.71e-4
1984,10,female,27.4,66.81,98816.2,2.77e-4,2.77e-4
1984,10,male,25.9,61.01,98405.4,2.63e-4,2.63e-4
1984,11,female,8.5,65.82,98788.8,8.6e-5,8.6e-5
1984,11,male,32,60.02,98379.5,3.25e-4,3.25e-4
1984,12,female,23.4,64.83,98780.3,2.37e-4,2.37e-4
1984,12,male,27.5,59.04,98347.5,2.8e-4,2.8e-4
1984,13,female,22.1,63.84,98756.9,2.24e-4,2.24e-4
1984,13,male,35.2,58.06,98320,3.58e-4,3.58e-4
1984,14,female,17,62.86,98734.9,1.72e-4,1.72e-4
1984,14,male,42.1,57.08,98284.7,4.28e-4,4.28e-4
1984,15,female,28.2,61.87,98717.8,2.86e-4,2.86e-4
1984,15,male,42.4,56.1,98242.7,4.32e-4,4.32e-4
1984,16,female,27.4,60.89,98689.6,2.77e-4,2.77e-4
1984,16,male,52.7,55.13,98200.3,5.36e-4,5.36e-4
1984,17,female,34,59.9,98662.2,3.44e-4,3.44e-4
1984,17,male,75.1,54.16,98147.6,7.66e-4,7.65e-4
1984,18,female,34.1,58.92,98628.3,3.46e-4,3.46e-4
1984,18,male,109.8,53.2,98072.5,0.00112,0.00112
1984,19,female,38.9,57.94,98594.1,3.95e-4,3.94e-4
1984,19,male,91.3,52.26,97962.7,9.32e-4,9.32e-4
1984,20,female,32.7,56.97,98555.2,3.32e-4,3.31e-4
1984,20,male,84.2,51.31,97871.4,8.61e-4,8.6e-4
1984,21,female,31.2,55.99,98522.6,3.17e-4,3.16e-4
1984,21,male,94.4,50.35,97787.2,9.66e-4,9.65e-4
1984,22,female,52.7,55,98491.4,5.35e-4,5.35e-4
1984,22,male,71.8,49.4,97692.8,7.35e-4,7.35e-4
1984,23,female,23.4,54.03,98438.7,2.37e-4,2.37e-4
1984,23,male,101.4,48.43,97621,0.001039,0.001038
1984,24,female,38.8,53.05,98415.4,3.94e-4,3.94e-4
1984,24,male,92.2,47.48,97519.6,9.46e-4,9.46e-4
1984,25,female,51.8,52.07,98376.6,5.27e-4,5.27e-4
1984,25,male,103.1,46.53,97427.4,0.001058,0.001058
1984,26,female,45.7,51.09,98324.8,4.65e-4,4.65e-4
1984,26,male,97.3,45.58,97324.4,0.001,9.99e-4
1984,27,female,57.9,50.12,98279.1,5.9e-4,5.9e-4
1984,27,male,133.7,44.62,97227.1,0.001376,0.001375
1984,28,female,48.6,49.15,98221.2,4.95e-4,4.95e-4
1984,28,male,75.6,43.68,97093.4,7.79e-4,7.79e-4
1984,29,female,56,48.17,98172.6,5.7e-4,5.7e-4
1984,29,male,96.3,42.72,97017.8,9.93e-4,9.93e-4
1984,30,female,56.4,47.2,98116.6,5.75e-4,5.75e-4
1984,30,male,122,41.76,96921.4,0.00126,0.001259
1984,31,female,74.7,46.22,98060.2,7.62e-4,7.62e-4
1984,31,male,137.6,40.81,96799.4,0.001422,0.001421
1984,32,female,56.2,45.26,97985.5,5.74e-4,5.73e-4
1984,32,male,122.7,39.87,96661.8,0.00127,0.001269
1984,33,female,69.2,44.28,97929.3,7.07e-4,7.06e-4
1984,33,male,135.9,38.92,96539.2,0.001408,0.001407
1984,34,female,48.7,43.32,97860.1,4.98e-4,4.98e-4
1984,34,male,134,37.97,96403.3,0.00139,0.001389
1984,35,female,74.2,42.34,97811.4,7.58e-4,7.58e-4
1984,35,male,113.4,37.02,96269.3,0.001178,0.001178
1984,36,female,79,41.37,97737.2,8.08e-4,8.08e-4
1984,36,male,160.5,36.07,96156,0.001671,0.00167
1984,37,female,132.5,40.4,97658.3,0.001358,0.001357
1984,37,male,141.9,35.13,95995.4,0.001479,0.001478
1984,38,female,133.9,39.46,97525.7,0.001374,0.001373
1984,38,male,174.4,34.18,95853.6,0.001821,0.00182
1984,39,female,144.9,38.51,97391.8,0.001489,0.001487
1984,39,male,196.6,33.24,95679.2,0.002057,0.002055
1984,40,female,117.1,37.57,97247,0.001205,0.001204
1984,40,male,210.6,32.31,95482.6,0.002208,0.002205
1984,41,female,114.8,36.61,97129.8,0.001183,0.001182
1984,41,male,235.7,31.38,95272,0.002477,0.002474
1984,42,female,212.2,35.65,97015,0.00219,0.002188
